ParticipantID,Age,HomeSize,MonthlyElectricityConsumption,MonthlyWaterConsumption,Location_Suburban,Location_Urban,Location_Rural,DietType_Mostly Animal-Based,DietType_Mostly Plant-Based,DietType_Mostly Balanced,TransportationMode_Car,TransportationMode_Public Transit,TransportationMode_Walk,TransportationMode_Bike,EnergySource_Non-Renewable,EnergySource_Renewable,EnergySource_Mixed,HomeType_Apartment,HomeType_House,HomeType_Other,Gender_Male,Gender_Female,Gender_Non-Binary,Gender_Prefer not to say,LocalFoodFrequency_Often,LocalFoodFrequency_Always,LocalFoodFrequency_Rarely,LocalFoodFrequency_Sometimes,ClothingFrequency_Often,ClothingFrequency_Always,ClothingFrequency_Rarely,ClothingFrequency_Sometimes,SustainableBrands_TRUE,SustainableBrands_FALSE,EnvironmentalAwareness_1,EnvironmentalAwareness_2,EnvironmentalAwareness_3,EnvironmentalAwareness_4,EnvironmentalAwareness_5,CommunityInvolvement_Low,CommunityInvolvement_High,CommunityInvolvement_Moderate,CommunityInvolvement_None,UsingPlasticProducts_Often,UsingPlasticProducts_Rarely,UsingPlasticProducts_Sometimes,UsingPlasticProducts_Never,DisposalMethods_Composting,DisposalMethods_Landfill,DisposalMethods_Recycling,DisposalMethods_Combination,PhysicalActivities_Low,PhysicalActivities_Moderate,PhysicalActivities_None,PhysicalActivities_High,Rating
317,75.0,2273.0,216.0,1890.0,0,0,0,False,False,0,False,False,False,True,0,False,True,False,True,False,True,False,0,False,False,True,False,False,False,False,False,True,0,0,0,3,0,0,0,False,True,False,0,False,True,False,False,False,False,False,True,False,False,0,False,5
318,38.0,1909.0,254.0,3212.0,0,0,0,True,False,0,False,False,True,False,0,True,False,False,False,True,False,False,0,True,False,False,False,True,False,False,True,False,0,0,0,4,0,0,0,True,False,False,0,False,False,False,True,True,False,False,False,False,True,0,False,5
319,63.0,1089.0,383.0,3338.0,0,0,0,True,False,0,True,False,False,False,0,True,False,True,False,False,False,False,0,True,False,False,True,False,False,False,False,True,0,0,0,3,0,0,0,False,True,False,0,False,False,True,False,False,False,True,False,False,True,0,False,5
320,28.0,2589.0,184.0,3334.0,0,0,0,True,False,0,False,True,False,False,0,True,False,False,False,True,False,False,0,True,False,True,False,False,False,False,True,False,0,0,0,5,0,0,0,True,False,False,0,False,False,True,False,False,False,False,True,False,True,0,False,5
321,20.0,650.0,211.0,536.0,0,0,0,False,True,0,False,False,True,False,0,False,False,False,True,False,False,True,0,False,False,False,False,True,False,False,True,False,0,0,0,4,0,0,0,False,True,False,0,False,True,False,False,False,True,False,False,False,False,0,False,5
322,25.0,1373.0,201.0,1941.0,0,0,0,True,False,0,False,False,False,True,0,False,True,False,False,True,True,False,0,False,False,True,False,False,False,False,True,False,0,0,0,5,0,0,0,False,True,False,0,False,False,False,True,True,False,False,False,False,False,0,False,5
323,40.0,467.0,176.0,4654.0,0,0,0,False,True,0,False,True,False,False,0,True,False,False,True,False,False,False,0,False,False,False,True,False,False,False,False,True,0,0,0,3,0,0,0,True,False,False,0,True,False,False,False,False,False,True,False,False,False,0,True,4
324,96.0,2250.0,218.0,2062.0,0,0,0,False,False,0,False,False,False,True,0,False,False,False,False,True,True,False,0,False,False,False,True,False,False,False,False,True,0,0,0,2,0,0,0,True,False,False,0,False,True,False,False,False,False,False,True,False,False,0,True,3
325,40.0,2312.0,382.0,2308.0,0,0,0,False,True,0,False,False,False,True,0,False,True,False,False,True,False,True,0,False,True,False,False,False,False,False,False,True,0,0,0,3,0,0,0,True,False,False,0,False,False,True,False,False,False,False,True,False,False,0,True,5
326,73.0,2664.0,498.0,4834.0,0,0,0,False,False,0,True,False,False,False,0,False,True,True,False,False,True,False,0,False,True,False,False,False,False,False,False,True,0,0,0,5,0,0,0,True,False,False,0,True,False,False,False,False,True,False,False,False,True,0,False,1
327,46.0,416.0,164.0,1593.0,0,0,0,True,False,0,False,False,True,False,0,False,False,False,True,False,False,False,0,True,False,True,False,False,True,False,False,False,0,0,0,4,0,0,0,True,False,False,0,False,False,True,False,False,False,True,False,False,False,0,True,5
328,80.0,1676.0,111.0,4509.0,0,0,0,False,True,0,False,False,False,True,0,False,True,False,True,False,True,False,0,False,False,False,True,False,False,False,False,True,0,0,0,1,0,0,0,False,True,False,0,True,False,False,False,False,True,False,False,False,False,0,False,1
329,60.0,2941.0,111.0,3697.0,0,0,0,False,True,0,False,False,False,True,0,True,False,False,True,False,False,False,0,False,False,False,False,True,False,False,True,False,0,0,0,4,0,0,0,False,False,True,0,True,False,False,False,False,False,True,False,False,True,0,False,5
330,25.0,2433.0,324.0,879.0,0,0,0,False,True,0,False,True,False,False,0,False,True,True,False,False,False,False,0,True,False,False,True,False,False,False,True,False,0,0,0,1,0,0,0,False,True,False,0,False,True,False,False,False,False,False,True,True,False,0,False,4
331,49.0,1344.0,425.0,3530.0,0,0,0,False,False,0,True,False,False,False,0,False,False,False,True,False,False,False,0,True,False,True,False,False,False,False,True,False,0,0,0,3,0,0,0,False,False,False,0,False,True,False,False,True,False,False,False,True,False,0,False,1
332,32.0,2274.0,368.0,2473.0,0,0,0,False,True,0,False,True,False,False,0,False,True,True,False,False,True,False,0,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,False,False,True,0,False,True,False,False,False,True,False,False,False,False,0,False,5
333,38.0,2869.0,111.0,2952.0,0,0,0,False,True,0,False,False,True,False,0,False,False,True,False,False,False,True,0,False,False,False,True,False,False,False,True,False,0,0,0,3,0,0,0,False,False,True,0,False,True,False,False,True,False,False,False,True,False,0,False,4
334,27.0,1052.0,324.0,2701.0,0,0,0,True,False,0,True,False,False,False,0,False,False,False,True,False,False,False,0,False,False,False,True,False,False,True,False,False,0,0,0,2,0,0,0,False,True,False,0,True,False,False,False,False,True,False,False,False,False,0,False,1
335,62.0,2941.0,478.0,3687.0,0,0,0,True,False,0,True,False,False,False,0,True,False,True,False,False,False,False,0,False,False,False,False,True,False,False,True,False,0,0,0,5,0,0,0,False,False,True,0,True,False,False,False,False,True,False,False,True,False,0,False,1
336,66.0,1344.0,358.0,2792.0,0,0,0,False,True,0,False,False,True,False,0,True,False,False,True,False,False,False,0,True,True,False,False,False,False,False,False,True,0,0,0,1,0,0,0,False,False,True,0,False,True,False,False,False,True,False,False,False,False,0,True,4
337,39.0,2809.0,416.0,3779.0,0,0,0,False,False,0,False,False,False,True,0,False,True,False,False,True,False,False,0,True,False,False,False,True,False,False,False,True,0,0,0,1,0,0,0,False,True,False,0,True,False,False,False,True,False,False,False,True,False,0,False,3
338,34.0,407.0,303.0,767.0,0,0,0,False,True,0,False,False,False,True,0,False,True,False,False,True,False,False,0,True,False,False,True,False,False,False,False,True,0,0,0,5,0,0,0,False,True,False,0,False,False,True,False,False,False,True,False,True,False,0,False,5
339,19.0,1540.0,473.0,3218.0,0,0,0,True,False,0,False,True,False,False,0,False,False,False,True,False,False,False,0,True,False,False,False,True,False,True,False,False,0,0,0,1,0,0,0,False,True,False,0,False,True,False,False,False,True,False,False,False,False,0,True,1
340,62.0,1761.0,469.0,4979.0,0,0,0,True,False,0,False,True,False,False,0,False,False,True,False,False,False,False,0,False,False,True,False,False,False,False,False,True,0,0,0,4,0,0,0,False,False,True,0,False,False,False,True,False,False,True,False,False,False,0,True,4
341,32.0,1183.0,365.0,1047.0,0,0,0,True,False,0,False,False,True,False,0,False,True,True,False,False,False,False,0,False,True,False,False,False,False,True,False,False,0,0,0,4,0,0,0,False,True,False,0,True,False,False,False,False,False,False,True,False,False,0,False,5
342,27.0,920.0,125.0,3395.0,0,0,0,True,False,0,False,False,False,True,0,False,False,False,True,False,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,4,0,0,0,True,False,False,0,False,False,False,True,True,False,False,False,False,True,0,False,5
343,49.0,721.0,267.0,3457.0,0,0,0,True,False,0,False,False,False,True,0,False,True,False,False,True,False,True,0,False,False,False,False,True,False,False,False,True,0,0,0,3,0,0,0,True,False,False,0,False,False,False,True,True,False,False,False,True,False,0,False,5
344,25.0,1288.0,150.0,545.0,0,0,0,False,True,0,False,False,False,True,0,False,False,False,False,True,False,True,0,False,True,False,False,False,False,False,False,True,0,0,0,5,0,0,0,False,False,True,0,False,True,False,False,False,False,False,True,False,False,0,False,5
345,21.0,2429.0,351.0,1947.0,0,0,0,False,False,0,True,False,False,False,0,False,True,False,False,True,False,False,0,True,False,False,True,False,False,True,False,False,0,0,0,4,0,0,0,False,False,True,0,False,True,False,False,True,False,False,False,False,False,0,False,5
346,60.0,2526.0,146.0,3794.0,0,0,0,False,True,0,False,False,False,True,0,True,False,False,True,False,False,False,0,False,True,False,False,False,False,False,False,True,0,0,0,1,0,0,0,False,False,False,0,False,False,True,False,True,False,False,False,False,False,0,True,5
347,26.0,1077.0,252.0,3414.0,0,0,0,False,False,0,False,True,False,False,0,True,False,True,False,False,False,False,0,True,False,False,True,False,False,False,True,False,0,0,0,3,0,0,0,False,False,True,0,False,False,True,False,False,False,True,False,False,False,0,False,3
348,27.0,1458.0,439.0,3812.0,0,0,0,True,False,0,False,False,False,True,0,False,True,True,False,False,False,False,0,False,False,True,False,False,False,True,False,False,0,0,0,5,0,0,0,True,False,False,0,False,True,False,False,False,False,True,False,False,False,0,False,4
349,33.0,1792.0,266.0,3186.0,0,0,0,False,True,0,False,False,False,True,0,False,True,False,True,False,False,False,0,False,False,False,False,True,True,False,False,False,0,0,0,3,0,0,0,False,False,False,0,True,False,False,False,True,False,False,False,True,False,0,False,3
350,74.0,1083.0,417.0,1438.0,0,0,0,False,False,0,True,False,False,False,0,False,False,False,True,False,False,True,0,False,False,False,False,True,False,False,True,False,0,0,0,1,0,0,0,False,True,False,0,False,True,False,False,False,False,True,False,False,False,0,False,3
351,70.0,2118.0,182.0,3560.0,0,0,0,False,True,0,False,False,True,False,0,False,False,False,True,False,False,True,0,False,False,False,True,False,False,False,True,False,0,0,0,4,0,0,0,False,False,True,0,False,False,False,True,False,True,False,False,False,True,0,False,5
352,52.0,2645.0,148.0,3920.0,0,0,0,False,True,0,False,False,False,True,0,False,False,False,True,False,True,False,0,False,True,False,False,False,False,True,False,False,0,0,0,1,0,0,0,False,False,False,0,False,False,False,True,False,False,False,True,False,True,0,False,5
353,44.0,2956.0,261.0,4174.0,0,0,0,False,True,0,False,False,True,False,0,False,False,False,False,True,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,5,0,0,0,False,False,False,0,False,False,True,False,False,False,True,False,False,False,0,True,5
354,70.0,2020.0,442.0,3382.0,0,0,0,False,True,0,False,False,True,False,0,False,True,False,False,True,False,False,0,True,False,False,False,True,False,True,False,False,0,0,0,1,0,0,0,False,False,True,0,False,False,False,True,False,False,True,False,True,False,0,False,5
355,70.0,1228.0,151.0,1017.0,0,0,0,True,False,0,True,False,False,False,0,True,False,False,True,False,False,False,0,True,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,False,False,True,0,False,True,False,False,False,False,True,False,False,True,0,False,5
356,22.0,1411.0,488.0,3429.0,0,0,0,False,False,0,False,False,True,False,0,False,False,True,False,False,False,False,0,False,True,False,False,False,False,True,False,False,0,0,0,2,0,0,0,True,False,False,0,False,False,False,True,True,False,False,False,False,False,0,False,4
357,24.0,1576.0,126.0,2595.0,0,0,0,False,False,0,True,False,False,False,0,False,True,False,False,True,False,False,0,True,False,True,False,False,False,True,False,False,0,0,0,1,0,0,0,False,True,False,0,False,False,True,False,True,False,False,False,False,False,0,False,3
358,45.0,777.0,273.0,3015.0,0,0,0,False,True,0,False,False,False,True,0,True,False,False,True,False,True,False,0,False,True,False,False,False,True,False,False,False,0,0,0,1,0,0,0,False,True,False,0,False,False,True,False,False,True,False,False,False,False,0,True,5
359,33.0,751.0,375.0,554.0,0,0,0,False,True,0,False,False,True,False,0,False,False,False,False,True,False,False,0,True,False,False,True,False,True,False,False,False,0,0,0,2,0,0,0,False,False,False,0,True,False,False,False,True,False,False,False,False,False,0,True,4
360,63.0,606.0,313.0,3455.0,0,0,0,False,False,0,False,False,False,True,0,False,False,False,True,False,False,False,0,False,False,False,True,False,True,False,False,False,0,0,0,3,0,0,0,True,False,False,0,False,False,True,False,False,False,False,True,False,False,0,False,1
361,63.0,813.0,136.0,1128.0,0,0,0,False,True,0,True,False,False,False,0,True,False,True,False,False,False,True,0,False,True,False,False,False,False,True,False,False,0,0,0,3,0,0,0,False,False,True,0,False,False,False,True,False,True,False,False,False,True,0,False,5
362,35.0,879.0,423.0,4216.0,0,0,0,True,False,0,False,True,False,False,0,False,True,False,True,False,False,False,0,True,False,True,False,False,False,False,True,False,0,0,0,2,0,0,0,False,False,True,0,False,False,False,True,False,True,False,False,True,False,0,False,1
363,18.0,2350.0,142.0,3465.0,0,0,0,True,False,0,False,False,True,False,0,True,False,False,True,False,True,False,0,False,True,False,False,False,True,False,False,False,0,0,0,4,0,0,0,True,False,False,0,False,True,False,False,False,False,True,False,False,False,0,True,5
364,45.0,1345.0,123.0,1234.0,0,0,0,False,True,0,False,False,False,True,0,True,False,False,True,False,False,True,0,False,True,False,False,False,False,False,True,False,0,0,0,4,0,0,0,False,True,False,0,False,True,False,False,True,False,False,False,False,False,0,True,5
365,32.0,987.0,250.0,3000.0,0,0,0,False,False,0,False,True,False,False,0,False,True,True,False,False,True,False,0,False,False,False,False,True,False,False,False,True,0,0,0,3,0,0,0,False,False,True,0,False,False,True,False,False,False,True,False,False,True,0,False,4
366,65.0,1876.0,400.0,4500.0,0,0,0,True,False,0,True,False,False,False,0,False,False,False,True,False,True,False,0,False,False,False,True,False,True,False,False,False,0,0,0,1,0,0,0,True,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,1
367,28.0,854.0,280.0,3200.0,0,0,0,False,False,0,False,False,False,True,0,True,False,True,False,False,False,False,0,False,True,False,False,False,False,False,False,True,0,0,0,3,0,0,0,False,False,True,0,False,False,True,False,False,False,True,False,False,True,0,False,3
368,62.0,1234.0,150.0,2000.0,0,0,0,False,True,0,False,False,True,False,0,True,False,False,True,False,False,True,0,False,False,True,False,False,False,False,True,False,0,0,0,4,0,0,0,False,True,False,0,False,True,False,False,False,False,True,False,False,False,0,True,4
369,58.0,1450.0,69.0,2334.0,0,0,0,False,False,0,True,False,False,False,0,False,True,False,True,False,False,True,0,False,True,False,False,False,False,False,True,False,0,0,0,1,0,0,0,False,False,True,0,True,False,False,False,False,True,False,False,False,False,0,True,5
370,19.0,1444.0,81.0,3125.0,0,0,0,False,True,0,False,False,False,True,0,False,True,False,False,True,False,False,0,False,False,False,True,False,False,False,False,True,0,0,0,4,0,0,0,False,False,False,0,False,False,True,False,False,False,False,True,True,False,0,False,5
371,40.0,1401.0,441.0,4219.0,0,0,0,False,False,0,False,False,True,False,0,False,True,False,False,True,False,False,0,True,True,False,False,False,False,False,False,True,0,0,0,4,0,0,0,False,False,True,0,False,False,False,True,True,False,False,False,False,False,0,True,5
372,23.0,1652.0,171.0,1485.0,0,0,0,False,False,0,True,False,False,False,0,False,False,False,False,True,False,False,0,False,True,False,False,False,False,False,True,False,0,0,0,4,0,0,0,False,False,False,0,False,True,False,False,True,False,False,False,True,False,0,False,5
373,38.0,1058.0,89.0,3638.0,0,0,0,False,False,0,True,False,False,False,0,False,True,False,True,False,False,True,0,False,False,True,False,False,False,False,True,False,0,0,0,3,0,0,0,False,True,False,0,True,False,False,False,False,True,False,False,False,True,0,False,3
374,36.0,2556.0,145.0,3898.0,0,0,0,False,False,0,True,False,False,False,0,True,False,True,False,False,False,False,0,True,False,True,False,False,False,True,False,False,0,0,0,2,0,0,0,False,False,True,0,False,True,False,False,False,False,False,True,False,True,0,False,5
375,71.0,1433.0,128.0,3641.0,0,0,0,False,False,0,False,True,False,False,0,False,False,False,True,False,False,False,0,True,False,False,True,False,False,False,False,True,0,0,0,4,0,0,0,False,False,False,0,False,False,True,False,False,True,False,False,False,False,0,True,3
376,21.0,462.0,324.0,3814.0,0,0,0,False,False,0,False,True,False,False,0,True,False,False,True,False,False,False,0,True,False,False,False,True,False,True,False,False,0,0,0,5,0,0,0,False,False,False,0,False,True,False,False,False,False,False,True,True,False,0,False,4
377,64.0,2375.0,317.0,931.0,0,0,0,True,False,0,False,True,False,False,0,True,False,True,False,False,False,True,0,False,False,True,False,False,False,False,False,True,0,0,0,2,0,0,0,False,False,False,0,False,True,False,False,False,False,True,False,False,False,0,True,5
378,27.0,934.0,262.0,1159.0,0,0,0,True,False,0,False,True,False,False,0,False,True,False,True,False,True,False,0,False,False,False,True,False,False,True,False,False,0,0,0,5,0,0,0,False,False,True,0,True,False,False,False,False,False,True,False,False,False,0,False,4
379,67.0,2424.0,360.0,2838.0,0,0,0,False,True,0,False,True,False,False,0,True,False,False,True,False,False,False,0,True,False,False,False,True,False,False,True,False,0,0,0,4,0,0,0,False,False,False,0,True,False,False,False,True,False,False,False,True,False,0,False,4
380,59.0,830.0,475.0,4722.0,0,0,0,False,False,0,False,False,False,True,0,False,True,False,True,False,False,True,0,False,False,True,False,False,False,False,True,False,0,0,0,2,0,0,0,True,False,False,0,False,True,False,False,False,False,True,False,True,False,0,False,3
381,66.0,1917.0,188.0,614.0,0,0,0,True,False,0,False,False,True,False,0,False,True,False,False,True,False,False,0,True,True,False,False,False,True,False,False,False,0,0,0,5,0,0,0,False,True,False,0,False,False,True,False,False,True,False,False,True,False,0,False,5
382,59.0,818.0,197.0,3022.0,0,0,0,True,False,0,False,False,False,True,0,False,True,False,False,True,True,False,0,False,True,False,False,False,False,False,True,False,0,0,0,2,0,0,0,True,False,False,0,False,False,True,False,True,False,False,False,False,True,0,False,5
383,58.0,1769.0,135.0,794.0,0,0,0,False,True,0,True,False,False,False,0,False,True,True,False,False,False,True,0,False,False,False,False,True,True,False,False,False,0,0,0,2,0,0,0,False,False,False,0,False,True,False,False,False,True,False,False,False,False,0,True,3
384,62.0,1637.0,158.0,3134.0,0,0,0,True,False,0,True,False,False,False,0,True,False,False,True,False,False,True,0,False,False,False,False,True,False,False,True,False,0,0,0,4,0,0,0,True,False,False,0,False,True,False,False,False,True,False,False,False,False,0,True,4
385,36.0,2055.0,302.0,4637.0,0,0,0,False,False,0,True,False,False,False,0,False,True,True,False,False,False,False,0,True,False,False,True,False,False,False,True,False,0,0,0,2,0,0,0,False,True,False,0,False,True,False,False,False,False,True,False,False,False,0,True,4
386,56.0,1910.0,357.0,1978.0,0,0,0,False,False,0,False,True,False,False,0,False,False,True,False,False,False,False,0,False,False,False,False,True,False,False,False,True,0,0,0,1,0,0,0,False,False,False,0,True,False,False,False,False,False,True,False,True,False,0,False,2
387,73.0,1659.0,377.0,3937.0,0,0,0,False,False,0,False,False,True,False,0,False,True,False,True,False,True,False,0,False,False,True,False,False,False,False,True,False,0,0,0,4,0,0,0,False,False,False,0,False,False,False,True,True,False,False,False,False,False,0,True,5
388,56.0,1662.0,285.0,923.0,0,0,0,False,False,0,False,False,True,False,0,True,False,False,False,True,False,True,0,False,False,False,True,False,True,False,False,False,0,0,0,2,0,0,0,False,False,False,0,False,True,False,False,True,False,False,False,False,True,0,False,5
389,42.0,2122.0,267.0,2079.0,0,0,0,False,True,0,False,False,True,False,0,False,False,False,True,False,False,False,0,False,False,True,False,False,True,False,False,False,0,0,0,2,0,0,0,True,False,False,0,False,True,False,False,False,True,False,False,False,True,0,False,5
390,44.0,1691.0,299.0,538.0,0,0,0,True,False,0,False,False,True,False,0,False,False,False,False,True,False,False,0,False,True,False,False,False,False,True,False,False,0,0,0,5,0,0,0,False,True,False,0,True,False,False,False,False,True,False,False,False,True,0,False,4
391,22.0,1692.0,364.0,4994.0,0,0,0,False,True,0,False,False,False,True,0,False,False,True,False,False,False,True,0,False,True,False,False,False,False,False,False,True,0,0,0,3,0,0,0,False,False,True,0,False,True,False,False,True,False,False,False,False,False,0,False,5
392,49.0,1095.0,60.0,2751.0,0,0,0,False,True,0,False,False,False,True,0,True,False,False,False,True,False,False,0,False,False,False,False,True,False,True,False,False,0,0,0,5,0,0,0,False,False,True,0,True,False,False,False,False,True,False,False,True,False,0,False,5
393,66.0,1880.0,126.0,967.0,0,0,0,False,True,0,False,False,True,False,0,False,False,True,False,False,True,False,0,False,True,False,False,False,False,False,False,True,0,0,0,2,0,0,0,False,True,False,0,False,False,False,True,True,False,False,False,True,False,0,False,5
394,26.0,2526.0,339.0,2208.0,0,0,0,True,False,0,False,True,False,False,0,False,True,True,False,False,False,False,0,False,True,False,False,False,False,False,False,True,0,0,0,4,0,0,0,False,False,False,0,False,False,False,True,False,False,False,True,False,True,0,False,5
395,48.0,953.0,367.0,1497.0,0,0,0,True,False,0,False,False,False,True,0,False,False,True,False,False,True,False,0,False,False,False,False,True,False,False,True,False,0,0,0,2,0,0,0,False,False,False,0,False,False,True,False,True,False,False,False,False,False,0,True,2
396,19.0,989.0,404.0,1945.0,0,0,0,True,False,0,False,True,False,False,0,False,True,True,False,False,True,False,0,False,False,False,True,False,False,False,False,True,0,0,0,4,0,0,0,True,False,False,0,False,True,False,False,False,True,False,False,False,False,0,True,2
397,48.0,664.0,458.0,3851.0,0,0,0,True,False,0,False,True,False,False,0,False,True,True,False,False,False,True,0,False,False,True,False,False,True,False,False,False,0,0,0,1,0,0,0,False,False,False,0,True,False,False,False,True,False,False,False,False,True,0,False,2
398,51.0,836.0,55.0,1166.0,0,0,0,False,True,0,True,False,False,False,0,False,True,True,False,False,False,False,0,False,False,True,False,False,False,True,False,False,0,0,0,2,0,0,0,True,False,False,0,False,True,False,False,False,False,True,False,False,False,0,True,5
399,21.0,2934.0,190.0,4313.0,0,0,0,False,True,0,False,False,True,False,0,False,True,True,False,False,False,True,0,False,False,False,True,False,True,False,False,False,0,0,0,3,0,0,0,False,True,False,0,False,False,False,True,False,True,False,False,False,True,0,False,5
400,30.0,1975.0,359.0,1414.0,0,0,0,False,True,0,False,False,False,True,0,True,False,False,False,True,True,False,0,False,False,False,True,False,False,False,True,False,0,0,0,5,0,0,0,False,True,False,0,False,False,True,False,True,False,False,False,True,False,0,False,5
401,59.0,2774.0,101.0,2751.0,0,0,0,False,True,0,False,False,True,False,0,True,False,False,True,False,False,False,0,False,False,False,True,False,False,False,False,True,0,0,0,1,0,0,0,False,False,False,0,True,False,False,False,False,True,False,False,False,False,0,False,1
402,18.0,419.0,451.0,1990.0,0,0,0,True,False,0,False,True,False,False,0,False,True,False,False,True,False,True,0,False,True,False,False,False,False,False,True,False,0,0,0,4,0,0,0,False,False,False,0,False,False,False,True,False,True,False,False,False,False,0,False,3
403,24.0,2652.0,494.0,3442.0,0,0,0,True,False,0,False,True,False,False,0,False,True,False,False,True,True,False,0,False,False,True,False,False,False,False,True,False,0,0,0,5,0,0,0,False,True,False,0,False,True,False,False,False,False,True,False,False,False,0,True,5
404,62.0,958.0,228.0,2941.0,0,0,0,False,False,0,False,False,False,True,0,False,False,True,False,False,False,False,0,True,False,False,False,True,False,True,False,False,0,0,0,4,0,0,0,False,False,False,0,False,True,False,False,True,False,False,False,False,False,0,True,5
405,25.0,1345.0,123.0,1234.0,0,0,0,False,True,0,False,False,False,True,0,True,False,False,True,False,False,True,0,False,True,False,False,False,False,False,True,False,0,0,0,4,0,0,0,False,True,False,0,False,True,False,False,True,False,False,False,False,False,0,True,5
406,37.0,2456.0,400.0,4500.0,0,0,0,False,False,0,True,False,False,False,0,False,False,False,True,False,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,2,0,0,0,False,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,4
407,29.0,1876.0,400.0,4500.0,0,0,0,True,False,0,True,False,False,False,0,False,False,False,True,False,True,False,0,False,False,False,True,False,True,False,False,False,0,0,0,1,0,0,0,True,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,1
408,31.0,854.0,280.0,3200.0,0,0,0,False,False,0,False,False,False,True,0,True,False,True,False,False,False,False,0,False,True,False,False,False,False,False,False,True,0,0,0,3,0,0,0,False,False,True,0,False,False,True,False,False,False,True,False,False,True,0,False,3
409,62.0,1234.0,150.0,2000.0,0,0,0,False,True,0,False,False,True,False,0,True,False,False,True,False,False,True,0,False,False,True,False,False,False,False,True,False,0,0,0,4,0,0,0,False,True,False,0,False,True,False,False,False,False,True,False,False,False,0,True,4
410,26.0,567.0,400.0,4500.0,0,0,0,False,False,0,True,False,False,False,0,False,False,False,False,True,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,3,0,0,0,True,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,2
411,48.0,1198.0,280.0,3200.0,0,0,0,False,True,0,False,True,False,False,0,False,True,True,False,False,False,False,0,False,True,False,False,False,False,False,False,True,0,0,0,5,0,0,0,False,True,False,0,False,False,True,False,False,False,True,False,False,True,0,False,5
412,22.0,2123.0,400.0,4500.0,0,0,0,True,False,0,False,False,False,True,0,False,False,False,True,False,True,False,0,False,False,False,True,False,True,False,False,False,0,0,0,2,0,0,0,False,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,3
413,59.0,789.0,400.0,4500.0,0,0,0,False,False,0,True,False,False,False,0,False,False,False,False,True,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,1,0,0,0,True,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,1
414,35.0,1345.0,150.0,2000.0,0,0,0,False,True,0,False,False,True,False,0,True,False,True,False,False,False,True,0,False,True,False,False,False,False,False,False,True,0,0,0,4,0,0,0,False,False,True,0,False,True,False,False,False,False,True,False,False,False,0,True,4
415,41.0,2345.0,400.0,4500.0,0,0,0,False,False,0,True,False,False,False,0,False,False,False,True,False,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,2,0,0,0,False,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,2
416,52.0,1567.0,280.0,3200.0,0,0,0,False,True,0,False,True,False,False,0,False,True,False,True,False,False,False,0,False,False,True,False,False,False,False,True,False,0,0,0,5,0,0,0,False,True,False,0,False,False,True,False,False,False,True,False,False,True,0,False,5
417,28.0,678.0,400.0,4500.0,0,0,0,True,False,0,False,False,False,True,0,True,False,False,False,True,True,False,0,False,False,False,True,False,False,False,False,True,0,0,0,3,0,0,0,False,False,True,0,True,False,False,False,False,True,False,False,True,False,0,False,3
418,65.0,987.0,400.0,4500.0,0,0,0,False,False,0,True,False,False,False,0,False,False,True,False,False,True,False,0,False,False,False,False,True,True,False,False,False,0,0,0,1,0,0,0,True,False,False,0,True,False,False,False,False,True,False,False,True,False,0,False,1
419,58.0,1996.0,388.0,2092.0,0,0,0,True,False,0,False,False,True,False,0,True,False,True,False,False,True,False,0,False,False,False,True,False,False,False,True,False,0,0,0,5,0,0,0,False,False,False,0,True,False,False,False,False,False,True,False,False,True,0,False,4
420,46.0,589.0,207.0,1618.0,0,0,0,False,False,0,False,False,False,True,0,False,False,False,False,True,False,False,0,False,True,False,False,False,False,False,False,True,0,0,0,2,0,0,0,False,False,True,0,True,False,False,False,False,True,False,False,False,False,0,True,5
421,39.0,1361.0,496.0,3051.0,0,0,0,False,True,0,True,False,False,False,0,False,True,False,True,False,False,True,0,False,False,False,True,False,False,True,False,False,0,0,0,3,0,0,0,False,True,False,0,False,False,True,False,False,False,False,True,True,False,0,False,3
422,64.0,2426.0,479.0,1765.0,0,0,0,True,False,0,False,False,True,False,0,True,False,True,False,False,False,True,0,False,False,True,False,False,False,False,False,True,0,0,0,5,0,0,0,False,False,True,0,False,False,False,True,False,False,False,True,True,False,0,False,4
423,53.0,2896.0,202.0,1996.0,0,0,0,False,False,0,False,False,False,True,0,True,False,False,True,False,False,True,0,False,True,False,False,False,False,True,False,False,0,0,0,5,0,0,0,False,False,True,0,False,False,True,False,False,False,False,True,False,True,0,False,5
